years_before_now,co2,years_before_now_seas_adj,co2_seas_adj,years_before_now_fit,co2_fit,years_before_now_seas_adj_fit,co2_seas_adj_fit,years_before_now_filled,co2_filled,years_before_now_seas_adj_filled,co2_seas_adj_filled
60.9547056013066,315.31,NaN,NaN,64.2067603958271,315.85,64.2067603958271,315.22,64.2067603958271,315.87,64.2067603958271,315.2
61.0368973821285,314.99,NaN,NaN,64.288952176649,317.26,64.288952176649,315.14,64.288952176649,317.26,64.288952176649,315.14
61.1218288889777,316.79,NaN,NaN,64.3738836834982,317.87,64.3738836834982,315.06,64.3738836834982,317.51,64.3738836834982,314.7
61.2067603958271,318.56,NaN,NaN,64.4560754643203,317.3,64.4560754643203,314.98,64.4560754643203,317.45,64.4560754643203,315.16
61.288952176649,319.77,NaN,NaN,64.5410069711695,316.2,64.5410069711695,314.9,64.5410069711695,315.71,64.5410069711695,314.43
61.3738836834982,320.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.4560754643203,319.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.5410069711695,318.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.6177192999367,317.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.7026508067859,316.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.7874625441914,316.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.8694297573063,315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.9541292108581,313.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0360964239728,314.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.1207958775249,315.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.2054953310767,318.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.2874625441914,319.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.3721619977434,320.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.4541292108581,319.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.5388286644099,317.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.6180636370875,316.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.7027630906396,316.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.7875823136353,315.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.8697740944572,314.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.9547056013066,313.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0368973821285,313.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.1218288889777,314.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.2067603958271,316.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.288952176649,318.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.3738836834982,318.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.4560754643203,317.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.5410069711695,316.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.6177192999367,316.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.7026508067859,315.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.7875823136353,314.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.8697740944572,313.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0368973821285,313.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.1218288889777,314.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.2067603958271,315.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.3738836834982,317.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.4560754643203,317.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.5410069711695,315.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
